source,time,wave_height_m,moor_dist_m,moor_dist_km,moor_lat,moor_lon,ice_edge_dist_m,ice_edge_dist_km,dist_from_ice
S1P1,2019-11-10 09:30:00,1.36847407399533,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 10:00:00,1.3560275105252113,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 10:30:00,1.3418103732002047,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 11:00:00,1.3596072808530753,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 11:30:00,1.3130004458533027,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 12:00:00,1.2404378752964003,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 12:30:00,1.2152887587775418,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 13:00:00,1.226496999677589,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 13:30:00,1.3815517659060383,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 14:00:00,1.2629671706591357,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 14:30:00,1.2594441071837295,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 15:00:00,1.3041192691624075,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 15:30:00,1.314932860528119,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 16:00:00,1.2265114223025466,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 16:30:00,1.2941598755237118,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 17:00:00,1.1886945539192626,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 17:30:00,1.2243415168057614,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 18:00:00,1.0725527115632636,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 18:30:00,1.127758905536516,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 19:00:00,0.9741184951735682,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 19:30:00,0.9682843506589512,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 20:00:00,0.9674160959047993,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 20:30:00,0.9599939336589536,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 21:00:00,0.9193739656965628,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 21:30:00,0.9469439454273701,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 22:00:00,0.9107334242640212,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 22:30:00,0.9375763656551332,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 23:00:00,0.8979988913756091,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-10 23:30:00,0.8036309661688807,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 00:00:00,0.8461047498795361,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 00:30:00,0.810744353614338,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 01:00:00,0.8266039771688068,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 01:30:00,0.678566275614959,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 02:00:00,0.7456389797346091,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 02:30:00,0.6451669671758099,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 03:00:00,0.6654322992569605,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 03:30:00,0.7259542778211966,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 04:00:00,0.693101552458812,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 04:30:00,0.5894753374470134,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 05:00:00,0.6158953349826435,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 05:30:00,0.5766791221515105,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 06:00:00,0.5725610861430576,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 06:30:00,0.49032684389428555,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 07:00:00,0.5595385364131864,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 07:30:00,0.5146621750839193,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 08:00:00,0.472031442707367,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 08:30:00,0.48224817646743456,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 09:00:00,0.4481311355559482,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 09:30:00,0.43072690951803533,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 10:00:00,0.38859121720768375,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 10:30:00,0.3520890906145076,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 11:00:00,0.37221612530543985,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 11:30:00,0.3411418656198375,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 12:00:00,0.2931940188199932,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 12:30:00,0.294628744693114,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 13:00:00,0.2847916990743447,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 13:30:00,0.29676131355235263,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 14:00:00,0.28726560044897725,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 14:30:00,0.3183064532682598,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 15:00:00,0.3661078783550719,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 15:30:00,0.47341947823224445,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 16:00:00,0.48661388193725996,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 16:30:00,0.549990566479296,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 17:00:00,0.6166886949539552,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 17:30:00,0.8877055113957507,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 18:00:00,1.2245640820101642,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 18:30:00,1.173272748272151,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 19:00:00,1.3292988076272152,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 19:30:00,1.5428300814113214,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 20:00:00,1.6700279115808312,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 20:30:00,1.7058891917059633,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 21:00:00,1.7083984338519937,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 21:30:00,1.7589222921526033,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 22:00:00,1.6252057572031222,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 22:30:00,1.684219155057758,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 23:00:00,1.6829914816560378,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-11 23:30:00,1.6275112370227363,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 00:00:00,1.621214272951825,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 00:30:00,1.6744526541926414,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 01:00:00,1.5634267995762003,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 01:30:00,1.86215951765442,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 02:00:00,1.6902209067324443,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 02:30:00,1.7021468296013238,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 03:00:00,1.9874057733001935,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 03:30:00,1.7546008525898993,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 04:00:00,1.9859510378203153,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 04:30:00,1.913592758443257,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 05:00:00,2.0589561635811937,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 05:30:00,2.0271561638016573,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 06:00:00,1.897431908287723,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 06:30:00,2.167979434378941,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 07:00:00,2.133426538119906,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 07:30:00,2.18550323435852,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 08:00:00,2.0043530235505176,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 08:30:00,2.0879834518160747,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 09:00:00,2.2040025658067286,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 09:30:00,2.0383959447064153,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 10:00:00,1.921547293987325,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 10:30:00,2.18690137612528,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 11:00:00,2.1758037145379023,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 11:30:00,2.260988370723023,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 12:00:00,2.4405403450057275,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 12:30:00,2.276865064388888,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 13:00:00,2.238939892324762,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 13:30:00,2.0872104978521753,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 14:00:00,2.079131152483587,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 14:30:00,2.094575883559943,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 15:00:00,1.992533843720807,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 15:30:00,1.8894960388036073,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 16:00:00,1.9818494742151898,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 16:30:00,1.6988365737300968,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 17:00:00,1.872158419760145,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 17:30:00,1.812423200079368,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 18:00:00,1.8904943663034794,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 18:30:00,1.772708513100404,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 19:00:00,1.9966768615361217,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 19:30:00,1.9684077043911699,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 20:00:00,1.8208574195356688,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 20:30:00,1.8957402333668674,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 21:00:00,1.807111344771821,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 21:30:00,1.7522071002633188,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 22:00:00,1.7528512746259146,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 22:30:00,1.4305886442363636,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 23:00:00,1.451252096096315,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-12 23:30:00,1.4896607160678559,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 00:00:00,1.5539897667929863,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 00:30:00,1.5173057884109362,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 01:00:00,1.3904782005426937,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 01:30:00,1.318549502436593,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 02:00:00,1.3807475285174984,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 02:30:00,1.5046303241379635,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 03:00:00,1.3493837165507392,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 03:30:00,1.4249163511803495,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 04:00:00,1.567753865618348,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 04:30:00,1.5646387358789577,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 05:00:00,1.5240474602434388,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 05:30:00,1.5402679262885741,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 06:00:00,1.4385342160820522,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 06:30:00,1.5320389451947545,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 07:00:00,1.5296536133265488,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 07:30:00,1.4048745622157603,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 08:00:00,1.571653586706072,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 08:30:00,1.4939612441017476,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 09:00:00,1.5541605602954387,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 09:30:00,1.5540285936308726,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 10:00:00,1.3388039877889786,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 10:30:00,1.356364424922916,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 11:00:00,1.4083742002473154,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 11:30:00,1.3141859611101874,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 12:00:00,1.284159294483171,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 12:30:00,1.2928911849701104,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 13:00:00,1.2277833390913115,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 13:30:00,1.2626377749981186,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 14:00:00,1.1890939464521364,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 14:30:00,1.0793496495303816,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 15:00:00,1.0619780627240314,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 15:30:00,1.036274899467795,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 16:00:00,1.0507856391084809,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 16:30:00,1.0128428311411806,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 17:00:00,1.0050069148098681,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 17:30:00,0.9277801220107552,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 18:00:00,0.9566668148733088,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 18:30:00,1.0001041719923183,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 19:00:00,1.064027286260871,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 19:30:00,0.8772712149367377,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 20:00:00,1.0960137383622675,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 20:30:00,1.178070215501957,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 21:00:00,1.4550211880933255,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 21:30:00,1.5985032700300874,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 22:00:00,1.4741483976936582,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 22:30:00,1.4497187261147413,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 23:00:00,1.5913651174886476,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-13 23:30:00,1.5601689311187676,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 00:00:00,1.5028276997882128,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 00:30:00,1.57645635037781,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 01:00:00,1.4950484240726665,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 01:30:00,1.4417816618844157,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 02:00:00,1.513011443849871,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 02:30:00,1.338240143148795,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 03:00:00,1.326622210071991,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 03:30:00,1.2872605354335453,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 04:00:00,1.2834101122459105,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 04:30:00,1.2532856757167996,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 05:00:00,1.2445948576190062,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 05:30:00,1.2221367417323714,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 06:00:00,1.2186963407660094,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 06:30:00,1.1864311828256475,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 07:00:00,1.1613284186755057,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 07:30:00,1.1068698514948918,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 08:00:00,1.1547413359571348,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 08:30:00,1.1702558722493215,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 09:00:00,1.1075369805563355,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 09:30:00,1.0594554890805594,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 10:00:00,0.989226243988296,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 10:30:00,1.011521827667532,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 11:00:00,1.0244788555984068,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 11:30:00,1.0061540918778038,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 12:00:00,1.0430152053279698,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 12:30:00,1.053426898663316,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 13:00:00,0.9789894057980733,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 13:30:00,0.9225368161163865,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 14:00:00,1.048513841010623,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 14:30:00,1.128112202784908,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 15:00:00,1.0981756006772776,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 15:30:00,1.145354330955468,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 16:00:00,1.066285641535387,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 16:30:00,1.0273285469391644,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 17:00:00,0.9953037148710154,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 17:30:00,1.059018309469363,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 18:00:00,1.1013700426775817,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 18:30:00,1.0952488385895331,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 19:00:00,0.990644401762041,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 19:30:00,1.0850578169461567,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 20:00:00,1.0992650871236145,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 20:30:00,1.047584986806001,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 21:00:00,0.9485566878701555,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 21:30:00,0.9654822116552201,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 22:00:00,0.8722229995446976,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
S1P1,2019-11-14 22:30:00,0.9647897000149908,5928.534140689712,5.928534140689712,70.34613,-162.05704,,,
